ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13807226,JJ219799,04/15/2025 12:00:00 AM,021XX E 96TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,431,4,7,51,08B,1191746,1841387,2025,04/22/2025 03:41:56 PM,41.71975764,-87.57328316,"(41.719757636, -87.573283164)"
13807964,JJ220935,04/15/2025 12:00:00 AM,049XX W ERIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1532,15,37,25,14,1143395,1903865,2025,04/22/2025 03:41:56 PM,41.89224208,-87.74882457,"(41.892242076, -87.748824572)"
13808232,JJ219550,04/15/2025 12:00:00 AM,033XX W MAYPOLE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1123,11,28,27,08A,1154138,1900784,2025,04/22/2025 03:41:56 PM,41.88357991,-87.70945207,"(41.883579906, -87.709452068)"
13808340,JJ221261,04/15/2025 12:00:00 AM,004XX E OHIO ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,1834,18,2,8,11,1179307,1904288,2025,04/22/2025 03:41:56 PM,41.89265576,-87.61692282,"(41.892655759, -87.616922817)"
13806329,JJ218701,04/15/2025 12:00:00 AM,032XX W FULTON BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,TRUE,1123,11,28,27,04A,1154813,1901819,2025,04/22/2025 03:41:56 PM,41.88640656,-87.70694566,"(41.886406556, -87.70694566)"
13812565,JJ226268,04/15/2025 12:00:00 AM,116XX S AVENUE H,580,STALKING,SIMPLE,RESIDENCE,FALSE,TRUE,433,4,10,55,08A,,,2025,04/22/2025 03:41:56 PM,,,
13806865,JJ219526,04/15/2025 12:00:00 AM,008XX W AGATITE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1914,19,46,3,08B,1169917,1929751,2025,04/22/2025 03:41:56 PM,41.96273742,-87.65066369,"(41.962737417, -87.650663692)"
13807923,JJ220778,04/15/2025 12:00:00 AM,035XX W DIVERSEY AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1412,14,35,21,08A,1152115,1918385,2025,04/22/2025 03:41:56 PM,41.93191881,-87.71641589,"(41.931918809, -87.716415888)"
13806165,JJ218561,04/15/2025 12:00:00 AM,009XX W MAXWELL ST,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,POLICE FACILITY / VEHICLE PARKING LOT,FALSE,FALSE,1232,12,28,28,2,1170299,1894031,2025,04/22/2025 03:41:56 PM,41.86471145,-87.6503051,"(41.864711448, -87.650305102)"
13806108,JJ218536,04/14/2025 11:57:00 PM,013XX S THROOP ST,460,BATTERY,SIMPLE,CHA APARTMENT,TRUE,FALSE,1233,12,28,28,08B,1167921,1893776,2025,04/22/2025 03:41:56 PM,41.86406329,-87.65904205,"(41.864063293, -87.659042047)"
13806151,JJ218543,04/14/2025 11:51:00 PM,114XX S COTTAGE GROVE AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,FALSE,FALSE,531,5,9,50,04A,1181439,1828973,2025,04/22/2025 03:41:56 PM,41.68593548,-87.61141551,"(41.685935477, -87.61141551)"
13806339,JJ218862,04/14/2025 11:40:00 PM,021XX S INDIANA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,132,1,3,33,7,1177976,1890130,2025,04/22/2025 03:41:56 PM,41.85383579,-87.62224175,"(41.853835789, -87.622241746)"
13806118,JJ218541,04/14/2025 11:40:00 PM,013XX W 76TH ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,612,6,17,71,08A,1168743,1854387,2025,04/22/2025 03:41:56 PM,41.75595788,-87.65716219,"(41.755957881, -87.657162192)"
13806149,JJ218534,04/14/2025 11:37:00 PM,083XX S INGLESIDE AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,FALSE,632,6,8,44,04B,1184006,1849877,2025,04/22/2025 03:41:56 PM,41.74323917,-87.60136778,"(41.743239168, -87.601367779)"
13806141,JJ218531,04/14/2025 11:30:00 PM,020XX N LECLAIRE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,TRUE,2522,25,26,19,04A,1142089,1913036,2025,04/22/2025 03:41:56 PM,41.91743265,-87.75339331,"(41.917432651, -87.753393312)"
13806224,JJ218538,04/14/2025 11:30:00 PM,088XX S BURLEY AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,424,4,10,46,08A,1199205,1846967,2025,04/22/2025 03:41:56 PM,41.73488565,-87.54577658,"(41.734885649, -87.545776576)"
13806197,JJ218544,04/14/2025 11:29:00 PM,135XX S BRANDON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,GAS STATION,FALSE,FALSE,433,4,10,55,26,1199447,1815886,2025,04/22/2025 03:41:56 PM,41.64959033,-87.54593088,"(41.649590326, -87.545930884)"
13806127,JJ218535,04/14/2025 11:28:00 PM,022XX S HALSTED ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1235,12,25,31,08B,1171375,1889530,2025,04/22/2025 03:41:56 PM,41.85233679,-87.64648731,"(41.852336791, -87.646487314)"
13807390,JJ220021,04/14/2025 11:27:00 PM,076XX S WOLCOTT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,611,6,17,71,08A,1165014,1854006,2025,04/22/2025 03:41:56 PM,41.75499198,-87.67083893,"(41.754991977, -87.670838926)"
13806181,JJ218553,04/14/2025 11:24:00 PM,052XX N MOBILE AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,RESIDENCE,FALSE,FALSE,1622,16,45,11,17,1133299,1934524,2025,04/22/2025 03:41:56 PM,41.97655661,-87.78518361,"(41.976556612, -87.785183611)"
13807394,JJ220083,04/14/2025 11:19:00 PM,006XX W BUCKINGHAM PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,1925,19,44,6,26,1171296,1922481,2025,04/22/2025 03:41:56 PM,41.94275804,-87.6458081,"(41.942758038, -87.645808095)"
13806105,JJ218522,04/14/2025 11:16:00 PM,011XX N LARRABEE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,POLICE FACILITY / VEHICLE PARKING LOT,FALSE,FALSE,1822,18,27,8,14,1172122,1908040,2025,04/22/2025 03:41:56 PM,41.90311305,-87.64319935,"(41.903113054, -87.643199348)"
13806116,JJ218519,04/14/2025 11:14:00 PM,020XX W 50TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,931,9,15,61,14,1163401,1871501,2025,04/22/2025 03:41:56 PM,41.80303453,-87.67626024,"(41.803034527, -87.676260242)"
13806244,JJ218642,04/14/2025 11:04:00 PM,075XX S STONY ISLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,411,4,8,43,7,1188234,1855158,2025,04/22/2025 03:41:56 PM,41.757631,-87.58570825,"(41.757630995, -87.585708249)"
13806296,JJ218771,04/14/2025 11:00:00 PM,069XX N GLENWOOD AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,2431,24,49,1,5,1165575,1946019,2025,04/22/2025 03:41:56 PM,42.0074711,-87.66616161,"(42.0074711, -87.666161606)"
13806209,JJ218525,04/14/2025 11:00:00 PM,014XX S STATE ST,320,ROBBERY,STRONG ARM - NO WEAPON,APARTMENT,FALSE,FALSE,131,1,3,33,3,1176560,1893692,2025,04/22/2025 03:41:56 PM,41.86364222,-87.62733144,"(41.863642218, -87.627331436)"
13806240,JJ218656,04/14/2025 11:00:00 PM,118XX S WALLACE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,524,5,21,53,7,1174439,1826340,2025,04/22/2025 03:41:56 PM,41.67886822,-87.63711886,"(41.678868224, -87.637118862)"
13806270,JJ218743,04/14/2025 11:00:00 PM,015XX W HADDON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1213,12,1,24,14,1165894,1907751,2025,04/22/2025 03:41:56 PM,41.90245523,-87.66608418,"(41.902455229, -87.666084182)"
13806582,JJ219070,04/14/2025 11:00:00 PM,016XX E 50TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,5,39,14,1188339,1872195,2025,04/22/2025 03:41:56 PM,41.80437936,-87.58477991,"(41.804379361, -87.584779905)"
13806161,JJ218523,04/14/2025 11:00:00 PM,083XX S KEDVALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,834,8,18,70,08B,1150194,1848840,2025,04/22/2025 03:41:56 PM,41.7411159,-87.72528447,"(41.741115903, -87.72528447)"
13806293,JJ218558,04/14/2025 11:00:00 PM,064XX N SHERIDAN RD,930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2432,24,49,1,7,1167194,1942793,2025,04/22/2025 03:41:56 PM,41.99858413,-87.66029831,"(41.998584125, -87.660298313)"
13807896,JJ220875,04/14/2025 11:00:00 PM,105XX S YATES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,434,4,10,51,14,1194208,1835638,2025,04/22/2025 03:41:56 PM,41.70392181,-87.56445375,"(41.703921814, -87.564453754)"
13807153,JJ219774,04/14/2025 11:00:00 PM,032XX N CALIFORNIA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1733,17,35,21,7,1157134,1921800,2025,04/22/2025 03:41:56 PM,41.94118923,-87.69787871,"(41.941189226, -87.697878714)"
13806081,JJ218504,04/14/2025 10:46:00 PM,039XX W ROOSEVELT RD,2026,NARCOTICS,POSSESS - PCP,SIDEWALK,TRUE,FALSE,1011,10,24,29,18,1150104,1894415,2025,04/22/2025 03:41:56 PM,41.86618217,-87.72443126,"(41.86618217, -87.72443126)"
13806193,JJ218521,04/14/2025 10:40:00 PM,082XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,631,6,8,44,14,1184332,1850517,2025,04/22/2025 03:41:56 PM,41.74498778,-87.60015333,"(41.74498778, -87.600153332)"
13806145,JJ218556,04/14/2025 10:40:00 PM,040XX S LAKE PARK AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,FALSE,TRUE,214,2,4,36,20,1183756,1878206,2025,04/22/2025 03:41:56 PM,41.82098229,-87.60140023,"(41.820982288, -87.601400234)"
13806153,JJ218516,04/14/2025 10:30:00 PM,084XX S VINCENNES AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,FALSE,TRUE,622,6,21,71,04B,1173751,1848819,2025,04/22/2025 03:41:56 PM,41.7405691,-87.63897371,"(41.740569104, -87.638973706)"
13806167,JJ218528,04/14/2025 10:20:00 PM,022XX E 100TH ST,483,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,CTA BUS,FALSE,FALSE,431,4,7,51,04B,1192738,1839099,2025,04/22/2025 03:41:56 PM,41.71345505,-87.56972414,"(41.713455046, -87.56972414)"
13806097,JJ218499,04/14/2025 10:18:00 PM,032XX W ROOSEVELT RD,1480,CONCEALED CARRY LICENSE VIOLATION,OTHER,STREET,TRUE,FALSE,1134,11,24,29,15,1155037,1894529,2025,04/22/2025 03:41:56 PM,41.86639756,-87.70631864,"(41.866397556, -87.706318644)"
13806061,JJ218492,04/14/2025 10:16:00 PM,061XX N SHERIDAN RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2433,24,48,77,08B,1168513,1941014,2025,04/22/2025 03:41:56 PM,41.99367397,-87.65549796,"(41.993673966, -87.655497959)"
13806121,JJ218508,04/14/2025 10:15:00 PM,029XX N NATOMA AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,2511,25,36,18,26,1131576,1918818,2025,04/22/2025 03:41:56 PM,41.93348775,-87.79188484,"(41.933487746, -87.791884842)"
13807002,JJ218645,04/14/2025 10:15:00 PM,045XX N Sacramento Ave,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,1724,17,33,14,11,1155565,1929908,2025,04/22/2025 03:41:56 PM,41.96346988,-87.70342639,"(41.963469877, -87.703426385)"
13807011,JJ219538,04/14/2025 10:13:00 PM,002XX S WACKER DR,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),FALSE,FALSE,122,1,42,32,26,1173971,1899133,2025,04/22/2025 03:41:56 PM,41.87863072,-87.6366733,"(41.878630716, -87.636673298)"
13806133,JJ218530,04/14/2025 10:10:00 PM,084XX S VINCENNES AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,FALSE,TRUE,622,6,21,71,04B,1173751,1848819,2025,04/22/2025 03:41:56 PM,41.7405691,-87.63897371,"(41.740569104, -87.638973706)"
13806752,JJ218488,04/14/2025 10:10:00 PM,064XX N HARLEM AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1611,16,41,9,08B,1127376,1942145,2025,04/22/2025 03:41:56 PM,41.99757132,-87.80679311,"(41.997571322, -87.806793111)"
13806359,JJ218871,04/14/2025 10:03:00 PM,0000X W 79TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,CTA STATION,FALSE,FALSE,623,6,6,44,04A,1177483,1852629,2025,04/22/2025 03:41:56 PM,41.75094076,-87.62518522,"(41.750940757, -87.625185222)"
13806174,JJ218532,04/14/2025 10:00:00 PM,052XX S CORNELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,234,2,5,41,14,1188039,1870855,2025,04/22/2025 03:41:56 PM,41.80070947,-87.58592288,"(41.800709473, -87.585922883)"
13807828,JJ219602,04/14/2025 10:00:00 PM,065XX S PROMONTORY DR,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,PARK PROPERTY,FALSE,FALSE,331,3,5,42,2,1192337,1862034,2025,04/22/2025 03:41:56 PM,41.77640043,-87.57044804,"(41.776400433, -87.570448042)"
13806336,JJ218835,04/14/2025 10:00:00 PM,018XX N MAUD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - GARAGE,FALSE,FALSE,1811,18,43,7,7,1168926,1912643,2025,04/22/2025 03:41:56 PM,41.91581391,-87.65480507,"(41.915813912, -87.654805067)"
13806991,JJ219012,04/14/2025 10:00:00 PM,013XX W 64TH ST,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,FALSE,FALSE,724,7,16,67,6,1168674,1862329,2025,04/22/2025 03:41:56 PM,41.77775324,-87.65718626,"(41.777753239, -87.657186261)"
13806382,JJ218901,04/14/2025 10:00:00 PM,045XX S WABASH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,215,2,3,38,7,1177475,1874964,2025,04/22/2025 03:41:56 PM,41.81223048,-87.62453988,"(41.812230475, -87.624539884)"
13806295,JJ218806,04/14/2025 10:00:00 PM,051XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,231,2,3,40,14,1179363,1871046,2025,04/22/2025 03:41:56 PM,41.8014362,-87.61773444,"(41.801436204, -87.617734443)"
13806450,JJ218971,04/14/2025 10:00:00 PM,014XX W GRAND AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,FALSE,FALSE,1215,12,1,24,6,1166668,1903589,2025,04/22/2025 03:41:56 PM,41.89101786,-87.66336055,"(41.891017855, -87.663360546)"
13807033,JJ219283,04/14/2025 10:00:00 PM,032XX W AUGUSTA BLVD,810,THEFT,OVER $500,STREET,FALSE,FALSE,1121,11,26,23,6,1154589,1906473,2025,04/22/2025 03:41:56 PM,41.89918206,-87.70764362,"(41.899182062, -87.707643617)"
13806091,JJ218495,04/14/2025 09:56:00 PM,051XX W MONTROSE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1623,16,45,15,15,1141296,1928768,2025,04/22/2025 03:41:56 PM,41.96061748,-87.75591753,"(41.960617479, -87.755917527)"
13806082,JJ218485,04/14/2025 09:52:00 PM,005XX N STATE ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,1834,18,42,8,24,1176278,1903807,2025,04/22/2025 03:41:56 PM,41.89140473,-87.62806151,"(41.891404732, -87.628061509)"
13806094,JJ218491,04/14/2025 09:50:00 PM,0000X W GRAND AVE,320,ROBBERY,STRONG ARM - NO WEAPON,STREET,FALSE,FALSE,1831,18,42,8,3,1176122,1903899,2025,04/22/2025 03:41:56 PM,41.8916607,-87.62863164,"(41.891660702, -87.628631642)"
13806071,JJ218474,04/14/2025 09:50:00 PM,006XX W 70TH ST,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,FALSE,TRUE,732,7,6,68,6,1173050,1858468,2025,04/22/2025 03:41:56 PM,41.76706267,-87.64125771,"(41.767062667, -87.641257708)"
13806087,JJ218479,04/14/2025 09:46:00 PM,071XX S RHODES AVE,484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,FALSE,FALSE,323,3,6,69,08B,1181142,1857803,2025,04/22/2025 03:41:56 PM,41.76505534,-87.6116179,"(41.76505534, -87.611617903)"
13806239,JJ218503,04/14/2025 09:45:00 PM,017XX W 90TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2221,22,21,73,08B,1166501,1844995,2025,04/22/2025 03:41:56 PM,41.73023294,-87.6656457,"(41.730232936, -87.665645697)"
13806171,JJ218533,04/14/2025 09:45:00 PM,107XX S AVENUE N,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,432,4,10,52,14,1201195,1834347,2025,04/22/2025 03:41:56 PM,41.70020517,-87.53891285,"(41.700205168, -87.538912853)"
13806319,JJ218483,04/14/2025 09:44:00 PM,024XX S HALSTED ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,FALSE,FALSE,913,9,11,60,15,1171378,1888030,2025,04/22/2025 03:41:56 PM,41.8482206,-87.64652034,"(41.848220601, -87.646520336)"
13806491,JJ218468,04/14/2025 09:43:00 PM,005XX E 92ND ST,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,633,6,8,44,08B,1181517,1844095,2025,04/22/2025 03:41:56 PM,41.72743042,-87.6106654,"(41.727430422, -87.610665402)"
13806125,JJ218455,04/14/2025 09:40:00 PM,123XX S PRINCETON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,523,5,9,53,15,1176516,1823038,2025,04/22/2025 03:41:56 PM,41.66976071,-87.62961496,"(41.66976071, -87.629614959)"
13806093,JJ218465,04/14/2025 09:39:00 PM,040XX W 26TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1013,10,22,30,14,1150020,1886423,2025,04/22/2025 03:41:56 PM,41.84425278,-87.72494751,"(41.844252776, -87.724947514)"
13806028,JJ218471,04/14/2025 09:37:00 PM,003XX N MORGAN ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1214,12,27,28,6,1169722,1902205,2025,04/22/2025 03:41:56 PM,41.88715408,-87.65218512,"(41.887154083, -87.652185122)"
13810463,JJ223803,04/14/2025 09:35:00 PM,027XX E 127TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,433,4,10,55,11,1196227,1821356,2025,04/22/2025 03:41:56 PM,41.66468077,-87.55753164,"(41.664680767, -87.557531642)"
13806115,JJ218515,04/14/2025 09:35:00 PM,068XX S BELL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,832,8,16,66,26,1162579,1859219,2025,04/22/2025 03:41:56 PM,41.76934831,-87.67961738,"(41.769348305, -87.679617378)"
13806246,JJ218667,04/14/2025 09:30:00 PM,048XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,224,2,3,38,14,1179678,1873000,2025,04/22/2025 03:41:56 PM,41.80679095,-87.61651947,"(41.806790948, -87.616519469)"
13806038,JJ218463,04/14/2025 09:30:00 PM,073XX S STEWART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,731,7,6,69,14,1174893,1856363,2025,04/22/2025 03:41:56 PM,41.76124541,-87.63456507,"(41.761245409, -87.634565067)"
13807020,JJ218489,04/14/2025 09:30:00 PM,004XX N SPRINGFIELD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,FALSE,TRUE,1122,11,37,23,26,1150308,1902753,2025,04/22/2025 03:41:56 PM,41.8890586,-87.72346485,"(41.889058597, -87.723464848)"
13807298,JJ219946,04/14/2025 09:30:00 PM,008XX N ELIZABETH ST,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,1213,12,27,24,7,1167577,1905564,2025,04/22/2025 03:41:56 PM,41.89641787,-87.65996533,"(41.896417867, -87.65996533)"
13806242,JJ218659,04/14/2025 09:30:00 PM,017XX W 92ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2221,22,21,73,14,1166565,1843675,2025,04/22/2025 03:41:56 PM,41.72660929,-87.66544876,"(41.726609293, -87.665448764)"
13805992,JJ218432,04/14/2025 09:23:00 PM,035XX W DOUGLAS BLVD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1021,10,24,29,18,1152815,1893059,2025,04/22/2025 03:41:56 PM,41.86240796,-87.71451477,"(41.862407955, -87.714514766)"
13812627,JJ226528,04/14/2025 09:22:00 PM,073XX S WESTERN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,835,8,18,66,7,,,2025,04/22/2025 03:41:56 PM,,,
13812147,JJ225849,04/14/2025 09:21:00 PM,039XX W OGDEN AVE,1197,DECEPTIVE PRACTICE,"FALSE INFO - CERTIFICATION, LICENSING CRIMINAL BACKGROUND EM",APARTMENT,FALSE,FALSE,1014,10,24,29,11,,,2025,04/22/2025 03:41:56 PM,,,
13806546,JJ218481,04/14/2025 09:15:00 PM,034XX W DIVERSEY AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1412,14,35,21,08A,1153029,1918407,2025,04/22/2025 03:41:56 PM,41.93196108,-87.71305647,"(41.931961083, -87.713056469)"
13806046,JJ218442,04/14/2025 09:15:00 PM,050XX W WASHINGTON BLVD,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1532,15,28,25,08A,1142752,1900033,2025,04/22/2025 03:41:56 PM,41.8817386,-87.75128153,"(41.881738601, -87.751281527)"
13806053,JJ218450,04/14/2025 09:15:00 PM,002XX S COLUMBUS DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,114,1,42,32,08B,1178309,1899364,2025,04/22/2025 03:41:56 PM,41.87916686,-87.62073819,"(41.879166863, -87.620738192)"
13806084,JJ218436,04/14/2025 09:13:00 PM,041XX S PULASKI RD,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,815,8,14,57,6,1150365,1876822,2025,04/22/2025 03:41:56 PM,41.81789964,-87.72393136,"(41.817899635, -87.72393136)"
13806109,JJ218482,04/14/2025 09:12:00 PM,001XX W LAKE ST,554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",CTA PLATFORM,TRUE,FALSE,122,1,42,32,08A,1175301,1901735,2025,04/22/2025 03:41:56 PM,41.88574103,-87.63171175,"(41.885741029, -87.631711749)"
13806080,JJ218464,04/14/2025 09:10:00 PM,039XX W 56TH PL,2022,NARCOTICS,POSSESS - COCAINE,STREET,TRUE,FALSE,822,8,23,62,18,1151086,1866847,2025,04/22/2025 03:41:56 PM,41.79051272,-87.72154693,"(41.790512722, -87.721546933)"
13806472,JJ218849,04/14/2025 09:00:00 PM,051XX S CALUMET AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,231,2,3,40,04B,1179363,1871074,2025,04/22/2025 03:41:56 PM,41.80151304,-87.61773359,"(41.801513039, -87.617733588)"
13806583,JJ219167,04/14/2025 09:00:00 PM,062XX S KEDVALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,813,8,13,65,14,1149775,1862918,2025,04/22/2025 03:41:56 PM,41.77975643,-87.72645579,"(41.779756429, -87.726455785)"
13806247,JJ218675,04/14/2025 09:00:00 PM,047XX S INGLESIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,4,39,14,1183415,1873751,2025,04/22/2025 03:41:56 PM,41.80876541,-87.60279011,"(41.808765405, -87.602790111)"
13806040,JJ218435,04/14/2025 09:00:00 PM,055XX W CORCORAN PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1523,15,37,25,08B,1139294,1902014,2025,04/22/2025 03:41:56 PM,41.88723837,-87.76393113,"(41.887238373, -87.763931133)"
13806027,JJ218456,04/14/2025 09:00:00 PM,0000X N MORGAN ST,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,FALSE,TRUE,1224,12,34,28,04B,1169775,1900388,2025,04/22/2025 03:41:56 PM,41.88216696,-87.65204347,"(41.882166955, -87.652043466)"
13807960,JJ220888,04/14/2025 09:00:00 PM,024XX N CANNON DR,760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,FALSE,FALSE,1935,19,43,7,6,1174588,1916485,2025,04/22/2025 03:41:56 PM,41.92623171,-87.63388835,"(41.926231713, -87.633888347)"
13806323,JJ218652,04/14/2025 09:00:00 PM,034XX S EMERALD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,915,9,11,60,14,1171862,1882139,2025,04/22/2025 03:41:56 PM,41.83204455,-87.64491733,"(41.832044552, -87.64491733)"
13806254,JJ218686,04/14/2025 09:00:00 PM,124XX S NORMAL AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,FALSE,FALSE,523,5,9,53,6,1175226,1822344,2025,04/22/2025 03:41:56 PM,41.66788507,-87.63435679,"(41.667885072, -87.634356787)"
13806391,JJ218941,04/14/2025 09:00:00 PM,026XX N SPRINGFIELD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2524,25,35,22,7,1149935,1917292,2025,04/22/2025 03:41:56 PM,41.92896229,-87.72445565,"(41.928962287, -87.724455648)"
